env_ID,reference_ID,continent,country,region,site_year_ID,EDH35_total,Label_of_control_treatment,Label_of_N_addition_treatment,N_rate,region_N_label,N_rate_cluster,mean_c,sd_c,n_c,mean_t,sd_t,n_t,lnRR,Effect,AEN,Nc,q05,q95,keep
2009_04_25_44.68__92.83,260,North America,USA,North America_Rainfed,823,0,N0,N235,235,RN,200_300,4.967741935,,4,12.64516129,,4,0.934309237,154.5454546,32.6698696,53.899326977005,0.1249129257,1.25624785795,True
2008_04_26_44.23__95.35,260,North America,USA,North America_Rainfed,824,3.27652,N0,N168,168,RN,100_200,5.329032258,,4,7.406451613,,4,0.329181803,38.98305085,12.3655914,-13.100673022995,0.096776351,1.1064629539,True
2008_04_26_44.23__95.35,260,North America,USA,North America_Rainfed,824,3.27652,N0,N202,202,RN,200_300,5.329032258,,4,6.95483871,,4,0.266267978,30.50847458,8.048546792,20.899326977005,0.096776351,1.1064629539,True
2008_04_26_44.23__95.35,260,North America,USA,North America_Rainfed,824,3.27652,N0,N235,235,RN,200_300,5.329032258,,4,7.04516129,,4,0.279171383,32.20338983,7.302676732,53.899326977005,0.096776351,1.1064629539,True
2009_04_25_44.23__95.35,260,North America,USA,North America_Rainfed,825,0,N0,N168,168,RN,100_200,7.316129032,,4,10.65806452,,4,0.37623547,45.6790124,19.89247314,-13.100673022995,0.1249129257,1.25624785795,True
2009_04_25_44.23__95.35,260,North America,USA,North America_Rainfed,825,0,N0,N202,202,RN,200_300,7.316129032,,4,10.38709677,,4,0.350482973,41.97530859,15.20281058,20.899326977005,0.1249129257,1.25624785795,True
2009_04_25_44.23__95.3,260,North America,USA,North America_Rainfed,825,0,N0,N235,235,RN,200_300,7.316129032,,4,11.29032258,,4,0.433864583,54.32098765,16.91146191,53.899326977005,0.1249129257,1.25624785795,True
2008_04_26_47.87__96.28,260,North America,USA,North America_Rainfed,826,0,N0,N168,168,RN,100_200,6.232258065,,4,9.393548387,,4,0.410284394,50.72463767,18.8172043,-13.100673022995,0.1249129257,1.25624785795,True
2008_04_26_47.87__96.28,260,North America,USA,North America_Rainfed,826,0,N0,N202,202,RN,200_300,6.232258065,,4,9.75483871,,4,0.448024722,56.52173912,17.43851804,20.899326977005,0.1249129257,1.25624785795,True
2008_04_26_47.87__96.28,260,North America,USA,North America_Rainfed,826,0,N0,N235,235,RN,200_300,6.232258065,,4,9.75483871,,4,0.448024722,56.52173912,14.98970487,53.899326977005,0.1249129257,1.25624785795,True
2008_04_26_39.86__83.67,261,North America,USA,North America_Rainfed,828,0,N0,N180,180,RN,100_200,2.616,,4,9.159,,4,1.253090569,250.1146789,36.35,-1.10067302299495,0.1249129257,1.25624785795,True
2008_04_26_39.86__83.67,261,North America,USA,North America_Rainfed,828,0,N0,N180,180,RN,100_200,5.919,,4,9.322,,4,0.454209682,57.49281973,18.90555556,-1.10067302299495,0.1249129257,1.25624785795,True
2008_04_26_39.86__83.67,261,North America,USA,North America_Rainfed,828,0,N0,N180,180,RN,100_200,6.081,,4,9.082,,4,0.401125277,49.35043578,16.67222222,-1.10067302299495,0.1249129257,1.25624785795,True
2008_04_26_41.22__83.76,261,North America,USA,North America_Rainfed,829,0,N0,N180,180,RN,100_200,2.498,,4,7.435,,4,1.090708168,197.6381105,27.42777778,-1.10067302299495,0.1249129257,1.25624785795,True
2017_06_14_37.9_115.2,262,Asia,China,North China Plain,830,252.02632,N0,N180,180,RN,100_200,9.57,,3,10.89,,3,0.129211731,13.79310345,7.333333333,-1.10067302299495,0.096776351,1.1064629539,True
2017_06_14_37.9_115.2,262,Asia,China,North China Plain,830,252.02632,N0,N240,240,RN,200_300,9.57,,3,11.57,,3,0.189782336,20.89864159,8.333333333,58.899326977005,0.096776351,1.1064629539,True
2017_06_14_37.9_115.2,262,Asia,China,North China Plain,830,252.02632,N0,N180,180,RN,100_200,7.95,,3,9.3,,3,0.156842471,16.98113208,7.5,-1.10067302299495,0.096776351,1.1064629539,True
2017_06_14_37.9_115.2,262,Asia,China,North China Plain,830,252.02632,N0,N240,240,RN,200_300,7.95,,3,10.25,,3,0.254105777,28.93081761,9.583333333,58.899326977005,0.096776351,1.1064629539,True
2018_06_18_37.9_115.2,262,Asia,China,North China Plain,831,193.37947,N0,N180,180,RN,100_200,9.82,,3,11.14,,3,0.126121112,13.44195519,7.333333333,-1.10067302299495,0.096776351,1.1064629539,True
2018_06_18_37.9_115.2,262,Asia,China,North China Plain,831,193.37947,N0,N240,240,RN,200_300,9.82,,3,11.69,,3,0.174312653,19.04276986,7.791666667,58.899326977005,0.096776351,1.1064629539,True
2018_06_18_37.9_115.2,262,Asia,China,North China Plain,831,193.37947,N0,N240,240,RN,200_300,8.18,,3,10.3,,3,0.230451745,25.91687042,8.833333333,58.899326977005,0.096776351,1.1064629539,True
1999_03_16__1.33_37.42,264,Africa,Kenya,East Africa,834,0,N0,N80,80,RN,0_100,1.179,,5,1.428,,5,0.191608242,21.11959288,3.1125,-101.100673022995,0.1249129257,1.25624785795,True
1999_03_16__1.33_37.42,264,Africa,Kenya,East Africa,834,0,N0,N80,80,RN,0_100,0.677,,5,1.035,,5,0.424485433,52.88035451,4.475,-101.100673022995,0.1249129257,1.25624785795,True
1999_10_15__1.33_37.42,264,Africa,Kenya,East Africa,834,0,N0,N80,80,RN,0_100,1.966,,5,2.418,,5,0.20693973,22.99084435,5.65,-101.100673022995,0.1249129257,1.25624785795,True
1999_10_15__1.33_37.42,264,Africa,Kenya,East Africa,834,0,N0,N80,80,RN,0_100,1.613,,5,2.774,,5,0.542194523,71.97768134,14.5125,-101.100673022995,0.1249129257,1.25624785795,True
2000_03_17__1.33_37.42,264,Africa,Kenya,East Africa,835,0,N0,N80,80,RN,0_100,1.002,,5,1.581,,5,0.456059556,57.78443114,7.2375,-101.100673022995,0.1249129257,1.25624785795,True
2000_11_10__1.33_37.42,264,Africa,Kenya,East Africa,835,0,N0,N80,80,RN,0_100,2.233,,5,3.491,,5,0.446842255,56.33676668,15.725,-101.100673022995,0.1249129257,1.25624785795,True
2015_04_21_34.6_108.87,266,Asia,China,Northwest China,838,237.36914,N0,N225,225,RN,200_300,8.898,,3,11.08333333,,3,0.219615946,24.55982614,9.712592578,43.899326977005,0.07061749765,1.28912060785,True
2015_04_21_34.6_108.87,266,Asia,China,Northwest China,838,237.36914,N0,N225,225,RN,200_300,8.898,,3,11.35,,3,0.243391212,27.55675433,10.89777778,43.899326977005,0.07061749765,1.28912060785,True
2015_04_21_34.6_108.87,266,Asia,China,Northwest China,838,237.36914,N0,N225,225,RN,200_300,8.898,,3,10.97333333,,3,0.209641554,23.32359328,9.223703689,43.899326977005,0.07061749765,1.28912060785,True
2015_04_21_34.6_108.87,266,Asia,China,Northwest China,838,237.36914,N0,N225,225,RN,200_300,9.696666667,,3,11.08333333,,3,0.133660294,14.30044685,6.162962947,43.899326977005,0.07061749765,1.28912060785,True
2015_04_21_34.6_108.87,266,Asia,China,Northwest China,838,237.36914,N0,N225,225,RN,200_300,9.696666667,,3,12.27,,3,0.235375075,26.53832932,11.43703704,43.899326977005,0.07061749765,1.28912060785,True
2015_04_21_34.6_108.87,266,Asia,China,Northwest China,838,237.36914,N0,N225,225,RN,200_300,9.696666667,,3,12.17,,3,0.227191723,25.50704709,10.99259259,43.899326977005,0.07061749765,1.28912060785,True
2016_04_22_34.6_108.87,266,Asia,China,Northwest China,839,481.70054,N0,N225,225,RN,200_300,3.596666667,,3,4.153333333,,3,0.143903734,15.47729377,2.474074071,43.899326977005,0.07061749765,1.28912060785,True
2016_04_22_34.6_108.87,266,Asia,China,Northwest China,839,481.70054,N0,N225,225,RN,200_300,3.596666667,,3,4.88,,3,0.305137729,35.68118627,5.703703702,43.899326977005,0.07061749765,1.28912060785,True
2016_04_22_34.6_108.87,266,Asia,China,Northwest China,839,481.70054,N0,N225,225,RN,200_300,3.596666667,,3,4.96,,3,0.32139825,37.90546801,6.059259258,43.899326977005,0.07061749765,1.28912060785,True
2016_04_22_34.6_108.87,266,Asia,China,Northwest China,839,481.70054,N0,N225,225,RN,200_300,5.143333333,,3,6.43,,3,0.223273161,25.01620221,5.71851852,43.899326977005,0.07061749765,1.28912060785,True
2016_04_22_34.6_108.87,266,Asia,China,Northwest China,839,481.70054,N0,N225,225,RN,200_300,5.143333333,,3,7.125,,3,0.325908349,38.52883993,8.807407409,43.899326977005,0.07061749765,1.28912060785,True
2016_04_22_34.6_108.87,266,Asia,China,Northwest China,839,481.70054,N0,N225,225,RN,200_300,5.143333333,,3,7.125,,3,0.325908349,38.52883993,8.807407409,43.899326977005,0.07061749765,1.28912060785,True
2017_04_24_34.6_108.87,266,Asia,China,Northwest China,840,676.18565,N0,N225,225,RN,200_300,5.543333333,,3,6.16,,3,0.105480773,11.12447385,2.740740742,43.899326977005,0.07061749765,1.28912060785,True
2017_04_24_34.6_108.87,266,Asia,China,Northwest China,840,676.18565,N0,N225,225,RN,200_300,5.543333333,,3,6.333333333,,3,0.133230686,14.25135298,3.511111111,43.899326977005,0.07061749765,1.28912060785,True
2017_04_24_34.6_108.87,266,Asia,China,Northwest China,840,676.18565,N0,N225,225,RN,200_300,6.133333333,,3,7.32,,3,0.176871952,19.34782609,5.274074076,43.899326977005,0.07061749765,1.28912060785,True
2017_04_24_34.6_108.87,266,Asia,China,Northwest China,840,676.18565,N0,N225,225,RN,200_300,6.133333333,,3,7.916666667,,3,0.255231866,29.07608697,7.925925929,43.899326977005,0.07061749765,1.28912060785,True
2017_04_24_34.6_108.87,266,Asia,China,Northwest China,840,676.18565,N0,N225,225,RN,200_300,6.133333333,,3,7.816666667,,3,0.24251983,27.44565219,7.481481484,43.899326977005,0.07061749765,1.28912060785,True
2010_06_26_40.48_35.87,268,Asia,Iran,South Asia,846,100.46624,N0,N125,125,RN,100_200,4.99,,3,6.358,,3,0.242277953,27.41482966,10.944,-56.100673022995,0.096776351,1.1064629539,True
2010_06_26_40.48_35.87,268,Asia,Iran,South Asia,846,100.46624,N0,N150,150,RN,100_200,4.99,,3,7.578,,3,0.417813403,51.86372745,17.25333333,-31.100673022995,0.096776351,1.1064629539,True
2010_06_26_40.48_35.87,268,Asia,Iran,South Asia,846,100.46624,N0,N125,125,RN,100_200,6.025,,3,9.038,,3,0.405520432,50.00829876,24.104,-56.100673022995,0.096776351,1.1064629539,True
2010_06_26_40.48_35.87,268,Asia,Iran,South Asia,846,100.46624,N0,N150,150,RN,100_200,6.025,,3,9.057,,3,0.40762046,50.32365145,20.21333333,-31.100673022995,0.096776351,1.1064629539,True
2010_06_26_40.48_35.87,268,Asia,Iran,South Asia,846,100.46624,N0,N125,125,RN,100_200,6.802,,3,8.373,,3,0.207795557,23.09614819,12.568,-56.100673022995,0.096776351,1.1064629539,True
2010_06_26_40.48_35.87,268,Asia,Iran,South Asia,846,100.46624,N0,N150,150,RN,100_200,6.802,,3,9.445,,3,0.328268814,38.85621876,17.62,-31.100673022995,0.096776351,1.1064629539,True
2011_06_26_40.48_35.87,268,Asia,Iran,South Asia,847,18.82889,N0,N125,125,RN,100_200,4.99,,3,6.358,,3,0.242277953,27.41482966,10.944,-56.100673022995,0.096776351,1.1064629539,True
2011_06_26_40.48_35.87,268,Asia,Iran,South Asia,847,18.82889,N0,N150,150,RN,100_200,4.99,,3,7.578,,3,0.417813403,51.86372745,17.25333333,-31.100673022995,0.096776351,1.1064629539,True
2011_06_26_40.48_35.87,268,Asia,Iran,South Asia,847,18.82889,N0,N125,125,RN,100_200,6.025,,3,9.038,,3,0.405520432,50.00829876,24.104,-56.100673022995,0.096776351,1.1064629539,True
2011_06_26_40.48_35.87,268,Asia,Iran,South Asia,847,18.82889,N0,N150,150,RN,100_200,6.025,,3,9.057,,3,0.40762046,50.32365145,20.21333333,-31.100673022995,0.096776351,1.1064629539,True
2011_06_26_40.48_35.87,268,Asia,Iran,South Asia,847,18.82889,N0,N125,125,RN,100_200,6.802,,3,8.373,,3,0.207795557,23.09614819,12.568,-56.100673022995,0.096776351,1.1064629539,True
2011_06_26_40.48_35.87,268,Asia,Iran,South Asia,847,18.82889,N0,N150,150,RN,100_200,6.802,,3,9.445,,3,0.328268814,38.85621876,17.62,-31.100673022995,0.096776351,1.1064629539,True
2006_04_19_38.62_102.67,269,Asia,China,Northwest China,848,36.88119,N0,N150,150,RN,100_200,6.48,,3,11.9,,3,0.60781789,83.64197531,36.13333333,-31.100673022995,0.07061749765,1.28912060785,True
2006_04_19_38.62_102.67,269,Asia,China,Northwest China,848,36.88119,N0,N225,225,RN,200_300,6.48,,3,12.85,,3,0.684623301,98.30246914,28.31111111,43.899326977005,0.07061749765,1.28912060785,True
2006_04_19_38.62_102.67,269,Asia,China,Northwest China,848,36.88119,N0,N150,150,RN,100_200,6.85,,3,8.97,,3,0.269637024,30.94890511,14.13333333,-31.100673022995,0.07061749765,1.28912060785,True
2006_04_19_38.62_102.67,269,Asia,China,Northwest China,848,36.88119,N0,N225,225,RN,200_300,6.85,,3,10.82,,3,0.457147621,57.95620438,17.64444444,43.899326977005,0.07061749765,1.28912060785,True
2007_04_15_38.62_102.67,269,Asia,China,Northwest China,849,23.47024,N0,N150,150,RN,100_200,7.92,,3,10.12,,3,0.245122458,27.77777778,14.66666667,-31.100673022995,0.07061749765,1.28912060785,True
2007_04_15_38.62_102.67,269,Asia,China,Northwest China,849,23.47024,N0,N225,225,RN,200_300,7.92,,3,13.61,,3,0.541413611,71.84343434,25.28888889,43.899326977005,0.07061749765,1.28912060785,True
2007_04_15_38.62_102.67,269,Asia,China,Northwest China,849,23.47024,N0,N150,150,RN,100_200,7.76,,3,11.02,,3,0.35072947,42.01030928,21.73333333,-31.100673022995,0.07061749765,1.28912060785,True
2007_04_15_38.62_102.67,269,Asia,China,Northwest China,849,23.47024,N0,N225,225,RN,200_300,7.76,,3,10.97,,3,0.34618194,41.36597938,14.26666667,43.899326977005,0.07061749765,1.28912060785,True
2001_05_05_44.12__89.53,270,North America,USA,North America_Rainfed,850,0.6263,N0,N168,168,RN,100_200,5.74,,4,12.56,,4,0.783057951,118.815331,40.5952381,-13.100673022995,0.07061749765,1.28912060785,True
2001_05_05_44.12__89.53,270,North America,USA,North America_Rainfed,850,0.6263,N0,N224,224,RN,200_300,5.74,,4,12.48,,4,0.776668153,117.4216028,30.08928571,42.899326977005,0.07061749765,1.28912060785,True
2001_05_05_44.12__89.53,270,North America,USA,North America_Rainfed,850,0.6263,N0,N168,168,RN,100_200,5.87,,4,11.32,,4,0.656716439,92.84497445,32.44047619,-13.100673022995,0.07061749765,1.28912060785,True
2001_05_05_44.12__89.53,270,North America,USA,North America_Rainfed,850,0.6263,N0,N224,224,RN,200_300,5.87,,4,11.7,,4,0.689734208,99.31856899,26.02678571,42.899326977005,0.07061749765,1.28912060785,True
2001_05_05_44.12__89.53,270,North America,USA,North America_Rainfed,850,0.6263,N0,N168,168,RN,100_200,7.36,,4,11.83,,4,0.474578745,60.73369565,26.60714286,-13.100673022995,0.07061749765,1.28912060785,True
2001_05_05_44.12__89.53,270,North America,USA,North America_Rainfed,850,0.6263,N0,N224,224,RN,200_300,7.36,,4,12.42,,4,0.523248144,68.75,22.58928571,42.899326977005,0.07061749765,1.28912060785,True
2001_05_05_44.12__89.53,270,North America,USA,North America_Rainfed,850,0.6263,N0,N168,168,RN,100_200,7.97,,4,11.34,,4,0.352651805,42.28356336,20.05952381,-13.100673022995,0.07061749765,1.28912060785,True
2001_05_05_44.12__89.53,270,North America,USA,North America_Rainfed,850,0.6263,N0,N224,224,RN,200_300,7.97,,4,11.72,,4,0.385612291,47.05144291,16.74107143,42.899326977005,0.07061749765,1.28912060785,True
2001_05_05_44.12__89.53,270,North America,USA,North America_Rainfed,850,0.6263,N0,N168,168,RN,100_200,7.64,,4,11.29,,4,0.390519775,47.77486911,21.72619048,-13.100673022995,0.07061749765,1.28912060785,True
2001_05_05_44.12__89.53,270,North America,USA,North America_Rainfed,850,0.6263,N0,N224,224,RN,200_300,7.64,,4,11.7,,4,0.426191239,53.14136126,18.125,42.899326977005,0.07061749765,1.28912060785,True
2003_05_05_44.12__89.53,270,North America,USA,North America_Rainfed,852,0,N0,N168,168,RN,100_200,3.53,,4,10.6,,4,1.09955613,200.2832861,42.08333333,-13.100673022995,0.1249129257,1.25624785795,True
2003_05_05_44.12__89.53,270,North America,USA,North America_Rainfed,852,0,N0,N224,224,RN,200_300,3.53,,4,11.1,,4,1.145647237,214.4475921,33.79464286,42.899326977005,0.1249129257,1.25624785795,True
2003_05_05_44.12__89.53,270,North America,USA,North America_Rainfed,852,0,N0,N168,168,RN,100_200,4.91,,4,12.4,,4,0.926422531,152.5458248,44.58333333,-13.100673022995,0.1249129257,1.25624785795,True
2003_05_05_44.12__89.53,270,North America,USA,North America_Rainfed,852,0,N0,N224,224,RN,200_300,4.91,,4,12.52,,4,0.936053424,154.9898167,33.97321429,42.899326977005,0.1249129257,1.25624785795,True
2003_05_05_44.12__89.53,270,North America,USA,North America_Rainfed,852,0,N0,N168,168,RN,100_200,4.39,,4,12.97,,4,1.083309771,195.4441913,51.07142857,-13.100673022995,0.1249129257,1.25624785795,True
2003_05_05_44.12__89.53,270,North America,USA,North America_Rainfed,852,0,N0,N224,224,RN,200_300,4.39,,4,12.92,,4,1.079447271,194.3052392,38.08035714,42.899326977005,0.1249129257,1.25624785795,True
2003_05_05_44.12__89.53,270,North America,USA,North America_Rainfed,852,0,N0,N168,168,RN,100_200,6,,4,12.9,,4,0.765467842,115,41.07142857,-13.100673022995,0.1249129257,1.25624785795,True
2003_05_05_44.12__89.53,270,North America,USA,North America_Rainfed,852,0,N0,N224,224,RN,200_300,6,,4,12.94,,4,0.76856382,115.6666667,30.98214286,42.899326977005,0.1249129257,1.25624785795,True
2003_05_05_44.12__89.53,270,North America,USA,North America_Rainfed,852,0,N0,N168,168,RN,100_200,3.62,,4,12.11,,4,1.207557532,234.5303867,50.53571429,-13.100673022995,0.1249129257,1.25624785795,True
2003_05_05_44.12__89.53,270,North America,USA,North America_Rainfed,852,0,N0,N224,224,RN,200_300,3.62,,4,12.19,,4,1.214141918,236.7403315,38.25892857,42.899326977005,0.1249129257,1.25624785795,True
2015_04_30_43.52_124.8,272,Asia,China,Northeast China,856,0,N0,N150,150,RN,100_200,5.2,,3,7.4,,3,0.352821375,42.30769231,14.66666667,-31.100673022995,0.1249129257,1.25624785795,True
2015_04_30_43.52_124.8,272,Asia,China,Northeast China,856,0,N0,N150,150,RN,100_200,6.5,,3,8.7,,3,0.291520849,33.84615385,14.66666667,-31.100673022995,0.1249129257,1.25624785795,True
2016_04_30_43.52_124.8,272,Asia,China,Northeast China,857,0,N0,N150,150,RN,100_200,5.1,,3,9.4,,3,0.61146915,84.31372549,28.66666667,-31.100673022995,0.1249129257,1.25624785795,True
2016_04_30_43.52_124.8,272,Asia,China,Northeast China,857,0,N0,N150,150,RN,100_200,7,,3,10.8,,3,0.433635985,54.28571429,25.33333333,-31.100673022995,0.1249129257,1.25624785795,True
2014_05_01_43.52_124.8,273,Asia,China,Northeast China,858,0,N0,N200,200,RN,200_300,5.1,0.346410162,3,12.8,1.558845727,3,0.920204631,150.9803922,38.5,18.899326977005,0.1249129257,1.25624785795,True
2014_05_01_43.52_124.8,273,Asia,China,Northeast China,858,0,N0,N200,200,RN,200_300,6.3,0.519615242,3,12,1.039230485,3,0.644357016,90.47619048,28.5,18.899326977005,0.1249129257,1.25624785795,True
2015_04_28_43.52_124.8,273,Asia,China,Northeast China,859,0,N0,N200,200,RN,200_300,4.9,1.212435565,3,12.5,0.866025404,3,0.936493439,155.1020408,38,18.899326977005,0.1249129257,1.25624785795,True
2015_04_28_43.52_124.8,273,Asia,China,Northeast China,859,0,N0,N200,200,RN,200_300,6.3,0.519615242,3,11,0.866025404,3,0.557345639,74.6031746,23.5,18.899326977005,0.1249129257,1.25624785795,True
2013_04_23_35.47_108.47,274,Asia,China,Northwest China,860,0,N0,N170,170,RN,100_200,8.3,,3,11.7,,3,0.343333327,40.96385542,20,-11.100673022995,0.1249129257,1.25624785795,True
2013_04_23_35.47_108.47,274,Asia,China,Northwest China,860,0,N0,N200,200,RN,200_300,8.3,,3,11.9,,3,0.360282885,43.37349398,18,18.899326977005,0.1249129257,1.25624785795,True
2013_04_23_35.47_108.47,274,Asia,China,Northwest China,860,0,N0,N230,230,RN,200_300,8.3,,3,11.9,,3,0.360282885,43.37349398,15.65217391,48.899326977005,0.1249129257,1.25624785795,True
2013_04_23_35.47_108.47,274,Asia,China,Northwest China,860,0,N0,N170,170,RN,100_200,9,,3,12.6,,3,0.336472237,40,21.17647059,-11.100673022995,0.1249129257,1.25624785795,True
2013_04_23_35.47_108.47,274,Asia,China,Northwest China,860,0,N0,N200,200,RN,200_300,9,,3,13,,3,0.36772478,44.44444444,20,18.899326977005,0.1249129257,1.25624785795,True
2013_04_23_35.47_108.47,274,Asia,China,Northwest China,860,0,N0,N230,230,RN,200_300,9,,3,13.1,,3,0.375387653,45.55555556,17.82608696,48.899326977005,0.1249129257,1.25624785795,True
2013_04_23_35.47_108.47,274,Asia,China,Northwest China,860,0,N0,N170,170,RN,100_200,9.3,,3,12.8,,3,0.319430771,37.6344086,20.58823529,-11.100673022995,0.1249129257,1.25624785795,True
2013_04_23_35.47_108.47,274,Asia,China,Northwest China,860,0,N0,N200,200,RN,200_300,9.3,,3,13.7,,3,0.387381433,47.31182796,22,18.899326977005,0.1249129257,1.25624785795,True
2013_04_23_35.47_108.47,274,Asia,China,Northwest China,860,0,N0,N230,230,RN,200_300,9.3,,3,14,,3,0.409042929,50.53763441,20.43478261,48.899326977005,0.1249129257,1.25624785795,True
2014_04_28_35.47_108.47,274,Asia,China,Northwest China,861,0,N0,N170,170,RN,100_200,4.6,,3,11.6,,3,0.924948795,152.173913,41.17647059,-11.100673022995,0.1249129257,1.25624785795,True
2014_04_28_35.47_108.47,274,Asia,China,Northwest China,861,0,N0,N200,225,RN,200_300,4.6,,3,13.1,,3,1.046555927,184.7826087,37.77777778,43.899326977005,0.1249129257,1.25624785795,True
2014_04_28_35.47_108.47,274,Asia,China,Northwest China,861,0,N0,N170,170,RN,100_200,5,,3,12.3,,3,0.90016135,146,42.94117647,-11.100673022995,0.1249129257,1.25624785795,True
